newusers,eventcount,totalusers,conversions,totalrevenue,engagementrate,engagedsessions,operatingsystem,date
1,7,3,0,0,0,0,Linux,04/04/24
86,767,100,0,0,0.575221239,65,Macintosh,04/04/24
118,1481,148,0,0,0.708108108,131,Windows,04/04/24
117,751,136,0,0,0.597315436,89,Android,05/04/24
1,35,2,0,0,0.5,1,Chrome OS,05/04/24
186,1256,209,0,0,0.593886463,136,iOS,05/04/24
0,1,1,0,0,1,1,Linux,05/04/24
72,688,90,0,0,0.585858586,58,Macintosh,05/04/24
107,1153,136,0,0,0.591463415,97,Windows,05/04/24
155,1153,181,0,0,0.556122449,109,Android,06/04/24
7,38,7,0,0,0.555555556,5,Chrome OS,06/04/24
237,1659,257,0,0,0.551724138,160,iOS,06/04/24
4,13,4,0,0,0.25,1,Linux,06/04/24
94,1078,112,0,0,0.504132231,61,Macintosh,06/04/24
65,876,84,0,0,0.6875,66,Windows,06/04/24
154,908,165,0,0,0.537142857,94,Android,07/04/24
1,8,2,0,0,1,2,Chrome OS,07/04/24
209,1219,226,0,0,0.591836735,145,iOS,07/04/24
18,77,21,0,0,0.136363636,3,Linux,07/04/24
57,631,78,0,0,0.5,41,Macintosh,07/04/24
74,872,90,0,0,0.718446602,74,Windows,07/04/24
126,802,143,0,0,0.58,87,Android,08/04/24
1,5,1,0,0,1,1,Chrome OS,08/04/24
179,1061,202,0,0,0.547085202,122,iOS,08/04/24
1,4,2,0,0,0.5,1,Linux,08/04/24
75,643,86,0,0,0.729166667,70,Macintosh,08/04/24
136,1890,171,0,0,0.639810427,135,Windows,08/04/24
126,838,143,0,0,0.628205128,98,Android,09/04/24
5,41,5,0,0,0.5,3,Chrome OS,09/04/24
176,1259,204,0,0,0.587719298,134,iOS,09/04/24
2,14,3,0,0,0.25,1,Linux,09/04/24
64,754,79,0,0,0.638554217,53,Macintosh,09/04/24
123,1357,157,0,0,0.682291667,131,Windows,09/04/24
112,733,122,0,0,0.636363636,84,Android,10/04/24
9,60,9,0,0,0.333333333,3,Chrome OS,10/04/24
168,1038,193,0,0,0.545045045,121,iOS,10/04/24
2,8,2,0,0,1,2,Linux,10/04/24
45,335,51,0,0,0.735849057,39,Macintosh,10/04/24
129,1531,167,0,0,0.669856459,140,Windows,10/04/24
143,838,160,0,0,0.625,105,Android,11/04/24
0,9,1,0,0,1,1,Chrome OS,11/04/24
211,1221,232,0,0,0.481481481,130,iOS,11/04/24
1,5,2,0,0,1,2,Linux,11/04/24
74,803,88,0,0,0.744897959,73,Macintosh,11/04/24
142,1782,182,0,0,0.677419355,147,Windows,11/04/24
128,803,144,0,0,0.649350649,100,Android,12/04/24
6,90,6,0,0,0.714285714,5,Chrome OS,12/04/24
184,1186,204,0,0,0.524017467,120,iOS,12/04/24
2,7,2,0,0,0.5,1,Linux,12/04/24
51,446,69,0,0,0.717948718,56,Macintosh,12/04/24
121,1506,149,0,0,0.705555556,127,Windows,12/04/24
143,960,164,0,0,0.621468927,110,Android,13/04/24
1,4,1,0,0,0,0,Chrome OS,13/04/24
252,1542,274,0,0,0.561904762,177,iOS,13/04/24
1,13,2,0,0,0.666666667,2,Linux,13/04/24
55,561,63,0,0,0.756756757,56,Macintosh,13/04/24
65,778,82,0,0,0.691489362,65,Windows,13/04/24
159,836,174,0,0,0.632768362,112,Android,14/04/24
4,19,4,0,0,0.5,2,Chrome OS,14/04/24
210,1171,230,0,0,0.53125,136,iOS,14/04/24
5,27,6,0,0,0.5,3,Linux,14/04/24
69,594,77,0,0,0.67816092,59,Macintosh,14/04/24
68,602,79,0,0,0.707865169,63,Windows,14/04/24
135,925,149,0,0,0.721518987,114,Android,15/04/24
4,37,4,0,0,0.6,3,Chrome OS,15/04/24
199,1373,225,0,0,0.568093385,146,iOS,15/04/24
2,26,2,0,0,1,3,Linux,15/04/24
75,989,86,0,0,0.79,79,Macintosh,15/04/24
139,1487,174,0,0,0.660287081,138,Windows,15/04/24
121,938,143,0,0,0.679245283,108,Android,16/04/24
1,5,1,0,0,1,1,Chrome OS,16/04/24
191,1270,214,0,0,0.548387097,136,iOS,16/04/24
3,29,3,0,0,0.666666667,2,Linux,16/04/24
75,678,90,0,0,0.676470588,69,Macintosh,16/04/24
134,1693,171,0,0,0.668246445,141,Windows,16/04/24
129,815,140,0,0,0.675862069,98,Android,17/04/24
3,31,4,0,0,0.75,3,Chrome OS,17/04/24
202,1221,219,0,0,0.53164557,126,iOS,17/04/24
16,96,16,0,0,0.611111111,11,Linux,17/04/24
68,820,84,0,0,0.68,68,Macintosh,17/04/24
120,2086,160,0,0,0.671641791,135,Windows,17/04/24
143,872,156,0,0,0.56626506,94,Android,18/04/24
5,21,5,0,0,1,5,Chrome OS,18/04/24
184,1175,204,0,0,0.497797357,113,iOS,18/04/24
5,27,5,0,0,0.333333333,2,Linux,18/04/24
69,678,88,0,0,0.623762376,63,Macintosh,18/04/24
123,1719,152,0,0,0.702020202,139,Windows,18/04/24
130,877,147,0,0,0.607361963,99,Android,19/04/24
2,31,3,0,0,1,3,Chrome OS,19/04/24
206,1355,226,0,0,0.550200803,137,iOS,19/04/24
65,586,84,0,0,0.720430108,67,Macintosh,19/04/24
116,1383,145,0,0,0.663043478,122,Windows,19/04/24
171,971,188,0,0,0.666666667,132,Android,20/04/24
2,23,2,0,0,1,2,Chrome OS,20/04/24
230,1633,255,0,0,0.518900344,151,iOS,20/04/24
5,67,6,0,0,0.166666667,1,Linux,20/04/24
76,853,87,0,0,0.776595745,73,Macintosh,20/04/24
70,964,88,0,0,0.660550459,72,Windows,20/04/24
143,904,161,0,0,0.612716763,106,Android,21/04/24
1,3,1,0,0,0,0,Chrome OS,21/04/24
234,1544,259,0,0,0.556338028,158,iOS,21/04/24
3,44,4,0,0,0.75,3,Linux,21/04/24
66,672,82,0,0,0.619565217,57,Macintosh,21/04/24
65,637,82,0,0,0.610526316,58,Windows,21/04/24
127,957,150,0,0,0.587878788,97,Android,22/04/24
4,18,4,0,0,0.75,3,Chrome OS,22/04/24
193,1197,217,0,0,0.534136546,133,iOS,22/04/24
51,577,62,0,0,0.648648649,48,Macintosh,22/04/24
148,1667,174,0,0,0.742718447,153,Windows,22/04/24
114,640,132,0,0,0.517482517,74,Android,23/04/24
7,70,7,0,0,0.857142857,6,Chrome OS,23/04/24
220,1156,240,0,0,0.553359684,140,iOS,23/04/24
0,2,1,0,0,0,0,Linux,23/04/24
64,551,76,0,0,0.666666667,56,Macintosh,23/04/24
144,1766,182,0,0,0.734234234,163,Windows,23/04/24
108,665,125,0,0,0.601503759,80,Android,24/04/24
4,39,5,0,0,0.8,4,Chrome OS,24/04/24
186,1018,203,0,0,0.480519481,111,iOS,24/04/24
4,44,5,0,0,0.2,1,Linux,24/04/24
61,821,78,0,0,0.639534884,55,Macintosh,24/04/24
127,1288,162,0,0,0.668478261,123,Windows,24/04/24
129,739,141,0,0,0.539473684,82,Android,25/04/24
3,16,4,0,0,0.75,3,Chrome OS,25/04/24
235,1424,254,0,0,0.540441176,147,iOS,25/04/24
3,15,3,0,0,1,3,Linux,25/04/24
54,663,70,0,0,0.662337662,51,Macintosh,25/04/24
116,1073,151,0,0,0.683333333,123,Windows,25/04/24
143,868,158,0,0,0.672727273,111,Android,26/04/24
5,60,5,0,0,0.857142857,6,Chrome OS,26/04/24
1,4,1,0,0,1,1,Fuchsia,26/04/24
153,970,180,0,0,0.492610837,100,iOS,26/04/24
2,10,2,0,0,0.666666667,2,Linux,26/04/24
57,503,69,0,0,0.805194805,62,Macintosh,26/04/24
106,1474,136,0,0,0.734567901,119,Windows,26/04/24
154,946,174,0,0,0.602150538,112,Android,27/04/24
4,31,5,0,0,0.8,4,Chrome OS,27/04/24
239,1676,264,0,0,0.578947368,176,iOS,27/04/24
9,36,10,0,0,0.4,4,Linux,27/04/24
62,712,81,0,0,0.652631579,62,Macintosh,27/04/24
70,850,86,0,0,0.76,76,Windows,27/04/24
153,787,167,0,0,0.617142857,108,Android,28/04/24
6,28,6,0,0,0.833333333,5,Chrome OS,28/04/24
257,1443,276,0,0,0.508090615,157,iOS,28/04/24
9,34,9,0,0,0.555555556,5,Linux,28/04/24
60,1116,75,0,0,0.692307692,63,Macintosh,28/04/24
63,534,80,0,0,0.688888889,62,Windows,28/04/24
159,820,172,0,0,0.591160221,107,Android,29/04/24
1,5,1,0,0,1,1,Chrome OS,29/04/24
221,1648,248,0,0,0.578397213,166,iOS,29/04/24
6,27,7,0,0,0.625,5,Linux,29/04/24
85,778,99,0,0,0.629310345,73,Macintosh,29/04/24
149,1276,175,0,0,0.682926829,140,Windows,29/04/24
122,799,142,0,0,0.571428571,88,Android,30/04/24
4,16,4,0,0,1,4,Chrome OS,30/04/24
1,3,1,0,0,0,0,Fuchsia,30/04/24
251,1540,270,0,0,0.49044586,154,iOS,30/04/24
4,14,4,0,0,0.25,1,Linux,30/04/24
68,529,81,0,0,0.677777778,61,Macintosh,30/04/24
128,1702,164,0,0,0.73015873,138,Windows,30/04/24
114,713,127,0,0,0.642335766,88,Android,01/05/24
2,11,2,0,0,0.5,1,Chrome OS,01/05/24
190,1056,207,0,0,0.497890295,118,iOS,01/05/24
1,13,1,0,0,1,1,Linux,01/05/24
56,584,70,0,0,0.721518987,57,Macintosh,01/05/24
121,1233,144,0,0,0.674285714,118,Windows,01/05/24
107,602,120,0,0,0.614173228,78,Android,02/05/24
3,22,3,0,0,1,3,Chrome OS,02/05/24
180,1232,204,0,0,0.483193277,115,iOS,02/05/24
0,2,1,0,0,0,0,Linux,02/05/24
54,481,67,0,0,0.743589744,58,Macintosh,02/05/24
104,1032,137,0,0,0.652694611,109,Windows,02/05/24
120,644,136,0,0,0.601351351,89,Android,03/05/24
7,82,8,0,0,0.75,6,Chrome OS,03/05/24
214,1261,229,0,0,0.578125,148,iOS,03/05/24
3,14,5,0,0,1,5,Linux,03/05/24
58,615,76,0,0,0.682926829,56,Macintosh,03/05/24
120,1442,148,0,0,0.657894737,125,Windows,03/05/24
149,901,165,0,0,0.608938547,109,Android,04/05/24
2,9,2,0,0,1,2,Chrome OS,04/05/24
205,1188,226,0,0,0.48,120,iOS,04/05/24
1,4,1,0,0,0,0,Linux,04/05/24
40,415,44,0,0,0.711538462,37,Macintosh,04/05/24
60,511,71,0,0,0.697368421,53,Windows,04/05/24
158,887,176,0,0,0.647058824,121,Android,05/05/24
2,14,2,0,0,1,2,Chrome OS,05/05/24
234,1274,249,0,0,0.516605166,140,iOS,05/05/24
1,6,3,0,0,1,3,Linux,05/05/24
68,791,77,0,0,0.759036145,63,Macintosh,05/05/24
66,667,82,0,0,0.632653061,62,Windows,05/05/24
119,825,136,0,0,0.591836735,87,Android,06/05/24
6,34,6,0,0,0.75,6,Chrome OS,06/05/24
206,1317,233,0,0,0.466666667,119,iOS,06/05/24
2,7,2,0,0,0.5,1,Linux,06/05/24
64,598,80,0,0,0.659090909,58,Macintosh,06/05/24
128,1514,161,0,0,0.684491979,128,Windows,06/05/24
127,908,150,0,0,0.578947368,99,Android,07/05/24
2,10,2,0,0,0.333333333,1,Chrome OS,07/05/24
216,1527,238,0,0,0.526515152,139,iOS,07/05/24
5,26,6,0,0,0.714285714,5,Linux,07/05/24
56,495,74,0,0,0.679012346,55,Macintosh,07/05/24
120,1509,157,0,0,0.664893617,125,Windows,07/05/24
128,957,146,0,0,0.657894737,100,Android,08/05/24
4,54,5,0,0,1,5,Chrome OS,08/05/24
236,1471,260,0,0,0.530821918,155,iOS,08/05/24
5,23,8,0,0,0.875,7,Linux,08/05/24
68,764,85,0,0,0.61,61,Macintosh,08/05/24
108,994,134,0,0,0.65625,105,Windows,08/05/24
155,911,172,0,0,0.564516129,105,Android,09/05/24
4,36,5,0,0,0.4,2,Chrome OS,09/05/24
268,1316,283,0,0,0.424749164,127,iOS,09/05/24
13,66,21,0,0,0.761904762,16,Linux,09/05/24
48,575,63,0,0,0.658227848,52,Macintosh,09/05/24
114,1227,158,0,0,0.636842105,121,Windows,09/05/24
135,651,151,0,0,0.54375,87,Android,10/05/24
1,10,1,0,0,1,1,Chrome OS,10/05/24
274,1370,292,0,0,0.397394137,122,iOS,10/05/24
1,4,1,0,0,1,1,Linux,10/05/24
43,454,52,0,0,0.719298246,41,Macintosh,10/05/24
89,866,116,0,0,0.635036496,87,Windows,10/05/24
154,744,169,0,0,0.593582888,111,Android,11/05/24
2,37,3,0,0,0.75,3,Chrome OS,11/05/24
325,1754,343,0,0,0.415977961,151,iOS,11/05/24
5,23,10,0,0,0.7,7,Linux,11/05/24
57,590,63,0,0,0.695652174,48,Macintosh,11/05/24
66,549,83,0,0,0.65625,63,Windows,11/05/24
148,880,160,0,0,0.658823529,112,Android,12/05/24
1,3,1,0,0,0,0,Chrome OS,12/05/24
289,1440,305,0,0,0.375384615,122,iOS,12/05/24
4,102,7,0,0,0.714285714,5,Linux,12/05/24
45,476,54,0,0,0.741935484,46,Macintosh,12/05/24
70,740,82,0,0,0.726315789,69,Windows,12/05/24
129,739,154,0,0,0.589285714,99,Android,13/05/24
1,4,1,0,0,1,1,Chrome OS,13/05/24
318,1699,337,0,0,0.454054054,168,iOS,13/05/24
3,64,6,0,0,0.571428571,4,Linux,13/05/24
80,686,93,0,0,0.71,71,Macintosh,13/05/24
132,1328,161,0,0,0.747311828,139,Windows,13/05/24
116,666,135,0,0,0.559440559,80,Android,14/05/24
4,17,4,0,0,0.75,3,Chrome OS,14/05/24
237,1217,259,0,0,0.386281588,107,iOS,14/05/24
3,14,4,0,0,0.75,3,Linux,14/05/24
84,791,101,0,0,0.594594595,66,Macintosh,14/05/24
150,1828,185,0,0,0.752293578,164,Windows,14/05/24
143,854,164,0,0,0.571428571,100,Android,15/05/24
5,21,5,0,0,0.8,4,Chrome OS,15/05/24
284,1394,309,0,0,0.405405405,135,iOS,15/05/24
3,19,6,0,0,0.25,2,Linux,15/05/24
68,817,82,0,0,0.717391304,66,Macintosh,15/05/24
137,1450,170,0,0,0.636363636,133,Windows,15/05/24
157,947,170,0,0,0.594594595,110,Android,16/05/24
3,14,3,0,0,0.5,2,Chrome OS,16/05/24
250,1147,265,0,0,0.403508772,115,iOS,16/05/24
7,50,10,0,0,0.9,9,Linux,16/05/24
38,453,49,0,0,0.627118644,37,Macintosh,16/05/24
125,1130,149,0,0,0.651428571,114,Windows,16/05/24
149,734,163,0,0,0.61849711,107,Android,17/05/24
1,7,2,0,0,0.5,1,Chrome OS,17/05/24
284,1351,311,0,0,0.430769231,140,iOS,17/05/24
2,10,5,0,0,0.8,4,Linux,17/05/24
79,637,88,0,0,0.720430108,67,Macintosh,17/05/24
132,1321,164,0,0,0.628712871,127,Windows,17/05/24
157,919,178,0,0,0.505263158,96,Android,18/05/24
5,24,5,0,0,1,5,Chrome OS,18/05/24
318,1439,328,0,0,0.416901408,148,iOS,18/05/24
1,6,3,0,0,1,3,Linux,18/05/24
52,763,60,0,0,0.652777778,47,Macintosh,18/05/24
58,644,72,0,0,0.741176471,63,Windows,18/05/24
145,824,165,0,0,0.575418994,103,Android,19/05/24
5,30,6,0,0,0.833333333,5,Chrome OS,19/05/24
1,3,1,0,0,0,0,Fuchsia,19/05/24
301,1504,321,0,0,0.473684211,162,iOS,19/05/24
1,4,1,0,0,1,1,Linux,19/05/24
52,412,63,0,0,0.746268657,50,Macintosh,19/05/24
68,609,74,0,0,0.743589744,58,Windows,19/05/24
156,863,173,0,0,0.586592179,105,Android,20/05/24
1,8,1,0,0,1,1,Chrome OS,20/05/24
274,1560,299,0,0,0.408099688,131,iOS,20/05/24
11,43,13,0,0,0.230769231,3,Linux,20/05/24
57,587,67,0,0,0.594594595,44,Macintosh,20/05/24
79,648,99,0,0,0.747663551,80,Windows,20/05/24
137,865,154,0,0,0.62195122,102,Android,21/05/24
3,15,4,0,0,1,4,Chrome OS,21/05/24
261,1428,284,0,0,0.453674121,142,iOS,21/05/24
3,12,3,0,0,0.333333333,1,Linux,21/05/24
79,577,91,0,0,0.631067961,65,Macintosh,21/05/24
115,1355,141,0,0,0.641618497,111,Windows,21/05/24
132,860,143,0,0,0.637583893,95,Android,22/05/24
5,22,5,0,0,1,5,Chrome OS,22/05/24
1,3,1,0,0,0,0,Fuchsia,22/05/24
213,1083,229,0,0,0.508064516,126,iOS,22/05/24
1,5,1,0,0,1,1,Linux,22/05/24
63,726,78,0,0,0.652173913,60,Macintosh,22/05/24
112,923,136,0,0,0.675,108,Windows,22/05/24
146,782,156,0,0,0.551515152,91,Android,23/05/24
5,27,5,0,0,1,5,Chrome OS,23/05/24
220,1219,246,0,0,0.505454545,139,iOS,23/05/24
1,5,1,0,0,1,1,Linux,23/05/24
77,622,91,0,0,0.698113208,74,Macintosh,23/05/24
141,1320,161,0,0,0.681318681,124,Windows,23/05/24
117,618,137,0,0,0.52739726,77,Android,24/05/24
2,12,3,0,0,0.666666667,2,Chrome OS,24/05/24
191,1174,212,0,0,0.495833333,119,iOS,24/05/24
6,25,6,0,0,0.666666667,4,Linux,24/05/24
65,718,77,0,0,0.623529412,53,Macintosh,24/05/24
105,1242,133,0,0,0.660377358,105,Windows,24/05/24
160,1027,178,0,0,0.700534759,131,Android,25/05/24
3,22,3,0,0,1,3,Chrome OS,25/05/24
257,1441,282,0,0,0.551948052,170,iOS,25/05/24
4,58,4,0,0,0.8,4,Linux,25/05/24
47,513,58,0,0,0.741935484,46,Macintosh,25/05/24
76,736,86,0,0,0.660377358,70,Windows,25/05/24
159,930,173,0,0,0.60326087,111,Android,26/05/24
1,4,1,0,0,1,1,Chrome OS,26/05/24
238,1306,254,0,0,0.523636364,144,iOS,26/05/24
1,5,1,0,0,1,1,Linux,26/05/24
53,722,64,0,0,0.732394366,52,Macintosh,26/05/24
61,596,75,0,0,0.658536585,54,Windows,26/05/24
161,936,182,0,0,0.650793651,123,Android,27/05/24
2,14,2,0,0,0.5,2,Chrome OS,27/05/24
249,1451,280,0,0,0.514754098,157,iOS,27/05/24
3,11,3,0,0,0.333333333,1,Linux,27/05/24
86,621,101,0,0,0.685185185,74,Macintosh,27/05/24
138,1802,167,0,0,0.746192893,147,Windows,27/05/24
163,1062,179,0,0,0.695187166,130,Android,28/05/24
4,15,4,0,0,0.5,2,Chrome OS,28/05/24
255,1489,282,0,0,0.552287582,169,iOS,28/05/24
3,23,4,0,0,0.25,1,Linux,28/05/24
76,849,87,0,0,0.731958763,71,Macintosh,28/05/24
152,1497,188,0,0,0.691588785,148,Windows,28/05/24
165,818,175,0,0,0.6,114,Android,29/05/24
3,16,3,0,0,1,3,Chrome OS,29/05/24
262,1572,288,0,0,0.51242236,165,iOS,29/05/24
4,22,4,0,0,0.75,3,Linux,29/05/24
73,608,93,0,0,0.656565657,65,Macintosh,29/05/24
141,1264,169,0,0,0.668478261,123,Windows,29/05/24
133,675,151,0,0,0.506329114,80,Android,30/05/24
3,52,3,0,0,1,3,Chrome OS,30/05/24
237,1281,257,0,0,0.475694444,137,iOS,30/05/24
5,19,5,0,0,0.4,2,Linux,30/05/24
79,651,94,0,0,0.74,74,Macintosh,30/05/24
130,1313,173,0,0,0.653266332,130,Windows,30/05/24
139,882,155,0,0,0.596273292,96,Android,31/05/24
25,745,115,0,0,0.625,5,Chrome OS,31/05/24
218,1129,239,0,0,0.460076046,121,iOS,31/05/24
32,699,120,0,0,0.363636364,4,Linux,31/05/24
84,1112,173,0,0,0.718309859,51,Macintosh,31/05/24
156,2500,252,0,0,0.713375796,112,Windows,31/05/24
135,673,145,0,0,0.610738255,91,Android,01/06/24
247,1386,257,0,0,0.553571429,155,iOS,01/06/24
2,11,2,0,0,1,2,Linux,01/06/24
61,484,70,0,0,0.712328767,52,Macintosh,01/06/24
58,682,71,0,0,0.75,63,Windows,01/06/24
152,709,166,0,0,0.558139535,96,Android,02/06/24
4,23,5,0,0,0.8,4,Chrome OS,02/06/24
265,1348,280,0,0,0.524590164,160,iOS,02/06/24
4,39,4,0,0,0.8,4,Linux,02/06/24
59,553,63,0,0,0.726027397,53,Macintosh,02/06/24
68,598,81,0,0,0.725274725,66,Windows,02/06/24
175,1003,193,0,0,0.625,125,Android,03/06/24
3,37,4,0,0,1,4,Chrome OS,03/06/24
270,1484,289,0,0,0.532258065,165,iOS,03/06/24
4,16,4,0,0,0.5,2,Linux,03/06/24
77,730,87,0,0,0.701030928,68,Macintosh,03/06/24
136,1233,158,0,0,0.672131148,123,Windows,03/06/24
141,877,160,0,0,0.546511628,94,Android,04/06/24
3,25,3,0,0,0.75,3,Chrome OS,04/06/24
291,1580,323,0,0,0.501474926,170,iOS,04/06/24
4,26,4,0,0,0.5,2,Linux,04/06/24
73,783,91,0,0,0.740384615,77,Macintosh,04/06/24
146,1282,173,0,0,0.700507614,138,Windows,04/06/24
150,788,162,0,0,0.591954023,103,Android,05/06/24
1,8,1,0,0,1,1,Chrome OS,05/06/24
259,1373,276,0,0,0.512027491,149,iOS,05/06/24
3,39,6,0,0,0.666666667,4,Linux,05/06/24
63,647,74,0,0,0.743902439,61,Macintosh,05/06/24
115,1076,144,0,0,0.700598802,117,Windows,05/06/24
143,908,161,0,0,0.648809524,109,Android,06/06/24
3,71,3,0,0,0.5,2,Chrome OS,06/06/24
246,1597,277,0,0,0.519480519,160,iOS,06/06/24
2,13,4,0,0,1,4,Linux,06/06/24
61,678,75,0,0,0.670588235,57,Macintosh,06/06/24
128,1336,161,0,0,0.745762712,132,Windows,06/06/24
134,786,151,0,0,0.697530864,113,Android,07/06/24
4,22,4,0,0,1,4,Chrome OS,07/06/24
244,1459,267,0,0,0.491525424,145,iOS,07/06/24
4,19,7,0,0,0.571428571,4,Linux,07/06/24
76,737,88,0,0,0.683168317,69,Macintosh,07/06/24
116,1451,147,0,0,0.689265537,122,Windows,07/06/24
145,950,162,0,0,0.617142857,108,Android,08/06/24
4,57,5,0,0,1,5,Chrome OS,08/06/24
245,1425,266,0,0,0.583617747,171,iOS,08/06/24
2,8,2,0,0,1,2,Linux,08/06/24
62,662,71,0,0,0.65060241,54,Macintosh,08/06/24
66,665,76,0,0,0.761904762,64,Windows,08/06/24
169,1095,185,0,0,0.663316583,132,Android,09/06/24
5,25,5,0,0,1,5,Chrome OS,09/06/24
289,1529,303,0,0,0.583333333,189,iOS,09/06/24
3,40,3,0,0,1,3,Linux,09/06/24
71,595,85,0,0,0.656565657,65,Macintosh,09/06/24
76,685,87,0,0,0.741935484,69,Windows,09/06/24
155,880,174,0,0,0.550505051,109,Android,10/06/24
3,27,4,0,0,1,4,Chrome OS,10/06/24
238,1313,255,0,0,0.501766784,142,iOS,10/06/24
13,51,13,0,0,0.692307692,9,Linux,10/06/24
88,912,111,0,0,0.627737226,86,Macintosh,10/06/24
147,1391,179,0,0,0.654028436,138,Windows,10/06/24
143,975,165,0,0,0.657303371,117,Android,11/06/24
5,33,5,0,0,0.833333333,5,Chrome OS,11/06/24
234,1428,258,0,0,0.552542373,163,iOS,11/06/24
66,1042,92,0,0,0.641509434,68,Macintosh,11/06/24
133,1536,165,0,0,0.666666667,130,Windows,11/06/24
154,838,161,0,0,0.619883041,106,Android,12/06/24
3,22,3,0,0,1,3,Chrome OS,12/06/24
1,4,1,0,0,1,1,Fuchsia,12/06/24
219,1172,240,0,0,0.505660377,134,iOS,12/06/24
4,18,6,0,0,0.833333333,5,Linux,12/06/24
62,558,73,0,0,0.72972973,54,Macintosh,12/06/24
1,4,1,0,0,1,1,Tizen,12/06/24
136,1519,169,0,0,0.62254902,127,Windows,12/06/24
128,778,150,0,0,0.6125,98,Android,13/06/24
4,24,4,0,0,1,4,Chrome OS,13/06/24
215,1189,233,0,0,0.507936508,128,iOS,13/06/24
2,23,2,0,0,1,2,Linux,13/06/24
70,612,83,0,0,0.652173913,60,Macintosh,13/06/24
119,1377,157,0,0,0.634920635,120,Windows,13/06/24
144,829,160,0,0,0.594285714,104,Android,14/06/24
217,1159,237,0,0,0.507575758,134,iOS,14/06/24
1,28,2,0,0,0.5,1,Linux,14/06/24
51,561,61,0,0,0.635135135,47,Macintosh,14/06/24
103,1130,131,0,0,0.705128205,110,Windows,14/06/24
145,817,164,0,0,0.541899441,97,Android,15/06/24
3,25,3,0,0,1,3,Chrome OS,15/06/24
230,1354,249,0,0,0.594890511,163,iOS,15/06/24
1,38,3,0,0,1,3,Linux,15/06/24
60,600,67,0,0,0.693333333,52,Macintosh,15/06/24
53,527,63,0,0,0.764705882,52,Windows,15/06/24
124,659,135,0,0,0.594405594,85,Android,16/06/24
3,119,5,0,0,1,5,Chrome OS,16/06/24
219,1288,235,0,0,0.546153846,142,iOS,16/06/24
4,48,4,0,0,1,4,Linux,16/06/24
66,787,80,0,0,0.744444444,67,Macintosh,16/06/24
52,610,69,0,0,0.618421053,47,Windows,16/06/24
127,749,146,0,0,0.565217391,91,Android,17/06/24
7,118,7,0,0,0.428571429,3,Chrome OS,17/06/24
231,1308,257,0,0,0.55017301,159,iOS,17/06/24
4,14,4,0,0,0.25,1,Linux,17/06/24
74,641,83,0,0,0.62244898,61,Macintosh,17/06/24
141,1253,167,0,0,0.70212766,132,Windows,17/06/24
131,788,147,0,0,0.534161491,86,Android,18/06/24
3,13,3,0,0,0.25,1,Chrome OS,18/06/24
226,1373,249,0,0,0.578358209,155,iOS,18/06/24
3,19,3,0,0,0.666666667,2,Linux,18/06/24
64,566,84,0,0,0.715789474,68,Macintosh,18/06/24
115,1024,137,0,0,0.745098039,114,Windows,18/06/24
129,894,149,0,0,0.567901235,92,Android,19/06/24
6,71,6,0,0,0.428571429,3,Chrome OS,19/06/24
235,1302,257,0,0,0.44982699,130,iOS,19/06/24
2,7,2,0,0,0.5,1,Linux,19/06/24
71,569,91,0,0,0.596153846,62,Macintosh,19/06/24
132,1170,160,0,0,0.673913043,124,Windows,19/06/24
147,777,165,0,0,0.426229508,78,Android,20/06/24
6,41,7,0,0,1,7,Chrome OS,20/06/24
207,1153,229,0,0,0.56,140,iOS,20/06/24
4,21,4,0,0,0.75,3,Linux,20/06/24
71,538,85,0,0,0.652173913,60,Macintosh,20/06/24
125,1067,147,0,0,0.701219512,115,Windows,20/06/24
158,858,166,0,0,0.43258427,77,Android,21/06/24
3,14,3,0,0,1,3,Chrome OS,21/06/24
237,1482,250,0,0,0.545454545,156,iOS,21/06/24
20,78,20,0,0,0.6,12,Linux,21/06/24
70,533,79,0,0,0.771084337,64,Macintosh,21/06/24
120,1389,143,0,0,0.655172414,114,Windows,21/06/24
185,1004,195,0,0,0.469767442,101,Android,22/06/24
3,14,3,0,0,1,3,Chrome OS,22/06/24
238,1332,253,0,0,0.618181818,170,iOS,22/06/24
62,520,77,0,0,0.756097561,62,Macintosh,22/06/24
72,781,86,0,0,0.575471698,61,Windows,22/06/24
166,1090,185,0,0,0.515,103,Android,23/06/24
3,64,3,0,0,1,3,Chrome OS,23/06/24
262,1493,283,0,0,0.639871383,199,iOS,23/06/24
6,28,6,0,0,0.666666667,4,Linux,23/06/24
71,548,85,0,0,0.744680851,70,Macintosh,23/06/24
92,827,104,0,0,0.710526316,81,Windows,23/06/24
123,678,138,0,0,0.483221477,72,Android,24/06/24
7,105,9,0,0,0.777777778,7,Chrome OS,24/06/24
226,1314,249,0,0,0.544117647,148,iOS,24/06/24
3,27,4,0,0,0.75,3,Linux,24/06/24
66,516,79,0,0,0.670588235,57,Macintosh,24/06/24
140,1635,184,0,0,0.672489083,154,Windows,24/06/24
150,780,171,0,0,0.475138122,86,Android,25/06/24
6,54,6,0,0,0.571428571,4,Chrome OS,25/06/24
234,1205,249,0,0,0.545454545,150,iOS,25/06/24
3,9,3,0,0,0,0,Linux,25/06/24
68,671,77,0,0,0.678571429,57,Macintosh,25/06/24
127,1162,157,0,0,0.59375,114,Windows,25/06/24
131,855,146,0,0,0.487012987,75,Android,26/06/24
