sessions,eventcount,totalusers,conversions,property_id,totalrevenue,engagementrate,engagedsessions,eventspersession,sessioncampaignname,userengagementduration,date
81,571,73,0,353783484,0,0.432098765,35,7.049382716,(direct),5023,08/05/24
1,1,1,0,353783484,0,0,0,1,(not set),12,08/05/24
463,2455,414,0,353783484,0,0.626349892,290,5.30237581,(organic),28718,08/05/24
25,127,25,0,353783484,0,0.68,17,5.08,(referral),378,08/05/24
14,45,14,0,353783484,0,0.142857143,2,3.214285714,6.53912E+12,1,08/05/24
4,13,3,0,353783484,0,0.5,2,3.25,DSA_Laminate Flooring,34,08/05/24
5,15,5,0,353783484,0,0,0,3,FBAd,0,08/05/24
28,237,24,0,353783484,0,0.607142857,17,8.464285714,Geo Fencing | June 2023,1839,08/05/24
62,459,55,0,353783484,0,0.693548387,43,7.403225806,GTA Search,4183,08/05/24
8,98,4,0,353783484,0,0.75,6,12.25,Laminate Flooring - GTA,1632,08/05/24
23,242,18,0,353783484,0,0.739130435,17,10.52173913,Remarketing | Sep 2023,2021,08/05/24
142,714,136,0,353783484,0,0.295774648,42,5.028169014,(direct),4547,09/05/24
1,22,1,0,353783484,0,0,0,22,(not set),234,09/05/24
442,2232,392,0,353783484,0,0.63800905,282,5.049773756,(organic),25081,09/05/24
55,275,49,0,353783484,0,0.545454545,30,5,(referral),1343,09/05/24
3,8,3,0,353783484,0,0,0,2.666666667,2122,0,09/05/24
21,64,20,0,353783484,0,0.047619048,1,3.047619048,6.53912E+12,0,09/05/24
1,4,1,0,353783484,0,1,1,4,DSA_Laminate Flooring,16,09/05/24
3,9,3,0,353783484,0,0,0,3,FBAd,0,09/05/24
40,384,34,0,353783484,0,0.625,25,9.6,Geo Fencing | June 2023,3755,09/05/24
55,305,52,0,353783484,0,0.527272727,29,5.545454545,GTA Search,2329,09/05/24
4,45,4,0,353783484,0,0.75,3,11.25,Laminate Flooring - GTA,417,09/05/24
9,69,8,0,353783484,0,0.444444444,4,7.666666667,Remarketing | Sep 2023,410,09/05/24
127,599,123,0,353783484,0,0.181102362,23,4.716535433,(direct),4218,10/05/24
2,3,2,0,353783484,0,0,0,1.5,(not set),1457,10/05/24
380,1699,349,0,353783484,0,0.623684211,237,4.471052632,(organic),18825,10/05/24
39,149,38,0,353783484,0,0.564102564,22,3.820512821,(referral),898,10/05/24
19,60,18,0,353783484,0,0.052631579,1,3.157894737,6.53912E+12,2,10/05/24
1,5,1,0,353783484,0,1,1,5,DSA_Laminate Flooring,5,10/05/24
1,3,1,0,353783484,0,0,0,3,FBAd,0,10/05/24
31,415,28,0,353783484,0,0.709677419,22,13.38709677,Geo Fencing | June 2023,7478,10/05/24
52,372,49,0,353783484,0,0.5,26,7.153846154,GTA Search,2292,10/05/24
7,36,5,0,353783484,0,0.571428571,4,5.142857143,Laminate Flooring - GTA,513,10/05/24
3,14,2,0,353783484,0,0.666666667,2,4.666666667,Remarketing | Sep 2023,50,10/05/24
149,619,144,0,353783484,0,0.181208054,27,4.154362416,(direct),2696,11/05/24
1,6,1,0,353783484,0,1,1,6,(not set),120,11/05/24
409,1935,371,0,353783484,0,0.621026895,254,4.731051345,(organic),22764,11/05/24
33,146,32,0,353783484,0,0.515151515,17,4.424242424,(referral),785,11/05/24
22,72,21,0,353783484,0,0.181818182,4,3.272727273,6.53912E+12,56,11/05/24
2,24,2,0,353783484,0,1,2,12,DSA_Laminate Flooring,125,11/05/24
1,3,1,0,353783484,0,0,0,3,FBAd,0,11/05/24
45,406,40,0,353783484,0,0.6,27,9.022222222,Geo Fencing | June 2023,3415,11/05/24
56,429,50,0,353783484,0,0.714285714,40,7.660714286,GTA Search,3813,11/05/24
6,57,6,0,353783484,0,1,6,9.5,Laminate Flooring - GTA,785,11/05/24
136,491,131,0,353783484,0,0.147058824,20,3.610294118,(direct),1515,12/05/24
3,17,3,0,353783484,0,0,0,5.666666667,(not set),489,12/05/24
373,1930,343,0,353783484,0,0.651474531,243,5.174262735,(organic),24638,12/05/24
28,112,28,0,353783484,0,0.321428571,9,4,(referral),260,12/05/24
16,46,16,0,353783484,0,0,0,2.875,6.53912E+12,0,12/05/24
1,6,1,0,353783484,0,1,1,6,DSA_Laminate Flooring,9,12/05/24
49,440,46,0,353783484,0,0.714285714,35,8.979591837,Geo Fencing | June 2023,5015,12/05/24
44,441,40,0,353783484,0,0.795454545,35,10.02272727,GTA Search,5478,12/05/24
5,29,5,0,353783484,0,1,5,5.8,Laminate Flooring - GTA,274,12/05/24
3,129,3,0,353783484,0,1,3,43,Remarketing | Sep 2023,3080,12/05/24
150,752,140,0,353783484,0,0.273333333,41,5.013333333,(direct),4159,13/05/24
4,9,4,0,353783484,0,0.25,1,2.25,(not set),115,13/05/24
511,2638,461,0,353783484,0,0.649706458,332,5.162426614,(organic),27723,13/05/24
34,137,33,0,353783484,0,0.294117647,10,4.029411765,(referral),592,13/05/24
10,32,10,0,353783484,0,0.2,2,3.2,6.53912E+12,1,13/05/24
5,23,5,0,353783484,0,0.8,4,4.6,DSA_Laminate Flooring,242,13/05/24
34,282,31,0,353783484,0,0.735294118,25,8.294117647,Geo Fencing | June 2023,4071,13/05/24
58,452,52,0,353783484,0,0.810344828,47,7.793103448,GTA Search,4928,13/05/24
1,4,1,0,353783484,0,1,1,4,Laminate Flooring - GTA,74,13/05/24
23,191,20,0,353783484,0,0.739130435,17,8.304347826,Remarketing | Sep 2023,1727,13/05/24
122,480,114,0,353783484,0,0.245901639,30,3.93442623,(direct),2058,14/05/24
1,2,1,0,353783484,0,0,0,2,(not set),0,14/05/24
484,2747,443,0,353783484,0,0.626033058,303,5.675619835,(organic),30658,14/05/24
21,151,21,0,353783484,0,0.380952381,8,7.19047619,(referral),1688,14/05/24
20,83,20,0,353783484,0,0.2,4,4.15,6.53912E+12,1198,14/05/24
7,53,4,0,353783484,0,0.285714286,2,7.571428571,DSA_Laminate Flooring,690,14/05/24
2,6,2,0,353783484,0,0,0,3,FBAd,0,14/05/24
22,228,19,0,353783484,0,0.818181818,18,10.36363636,Geo Fencing | June 2023,2656,14/05/24
51,414,46,0,353783484,0,0.764705882,39,8.117647059,GTA Search,3086,14/05/24
4,36,3,0,353783484,0,1,4,9,Laminate Flooring - GTA,505,14/05/24
23,333,19,0,353783484,0,0.695652174,16,14.47826087,Remarketing | Sep 2023,4518,14/05/24
172,773,161,0,353783484,0,0.296511628,51,4.494186047,(direct),4209,15/05/24
5,12,5,0,353783484,0,0,0,2.4,(not set),61,15/05/24
475,2697,424,0,353783484,0,0.637894737,303,5.677894737,(organic),33131,15/05/24
34,165,30,0,353783484,0,0.411764706,14,4.852941176,(referral),816,15/05/24
15,48,15,0,353783484,0,0.266666667,4,3.2,6.53912E+12,9,15/05/24
8,28,5,0,353783484,0,0.25,2,3.5,DSA_Laminate Flooring,307,15/05/24
16,48,16,0,353783484,0,0,0,3,FBAd,0,15/05/24
32,263,28,0,353783484,0,0.6875,22,8.21875,Geo Fencing | June 2023,3944,15/05/24
45,303,39,0,353783484,0,0.711111111,32,6.733333333,GTA Search,6303,15/05/24
6,20,5,0,353783484,0,0.333333333,2,3.333333333,Laminate Flooring - GTA,44,15/05/24
12,198,9,0,353783484,0,0.583333333,7,16.5,Remarketing | Sep 2023,2386,15/05/24
133,549,128,0,353783484,0,0.22556391,30,4.127819549,(direct),2802,16/05/24
1,11,1,0,353783484,0,1,1,11,(not set),47,16/05/24
439,2228,393,0,353783484,0,0.646924829,284,5.075170843,(organic),23243,16/05/24
28,92,26,0,353783484,0,0.321428571,9,3.285714286,(referral),426,16/05/24
11,32,11,0,353783484,0,0,0,2.909090909,6.53912E+12,0,16/05/24
5,52,3,0,353783484,0,0.4,2,10.4,DSA_Laminate Flooring,583,16/05/24
7,21,7,0,353783484,0,0,0,3,FBAd,0,16/05/24
31,235,23,0,353783484,0,0.677419355,21,7.580645161,Geo Fencing | June 2023,3131,16/05/24
52,394,45,0,353783484,0,0.576923077,30,7.576923077,GTA Search,2733,16/05/24
3,11,3,0,353783484,0,0.333333333,1,3.666666667,Laminate Flooring - GTA,25,16/05/24
7,116,6,0,353783484,0,1,7,16.57142857,Remarketing | Sep 2023,1659,16/05/24
110,514,107,0,353783484,0,0.209090909,23,4.672727273,(direct),3783,17/05/24
1,2,1,0,353783484,0,0,0,2,(not set),0,17/05/24
529,2454,480,0,353783484,0,0.621928166,329,4.638941399,(organic),33155,17/05/24
34,141,32,0,353783484,0,0.470588235,16,4.147058824,(referral),321,17/05/24
1,3,1,0,353783484,0,0,0,3,2122,0,17/05/24
18,51,18,0,353783484,0,0,0,2.833333333,6.53912E+12,0,17/05/24
9,139,6,0,353783484,0,0.555555556,5,15.44444444,DSA_Laminate Flooring,2230,17/05/24
1,3,1,0,353783484,0,0,0,3,FBAd,0,17/05/24
34,298,29,0,353783484,0,0.794117647,27,8.764705882,Geo Fencing | June 2023,2743,17/05/24
56,398,51,0,353783484,0,0.696428571,39,7.107142857,GTA Search,3107,17/05/24
4,49,4,0,353783484,0,1,4,12.25,Laminate Flooring - GTA,264,17/05/24
2,8,2,0,353783484,0,1,2,4,Remarketing | Sep 2023,39,17/05/24
116,517,112,0,353783484,0,0.206896552,24,4.456896552,(direct),4015,18/05/24
1,4,1,0,353783484,0,1,1,4,(not set),24,18/05/24
463,2290,424,0,353783484,0,0.593952484,275,4.94600432,(organic),25329,18/05/24
23,83,23,0,353783484,0,0.260869565,6,3.608695652,(referral),101,18/05/24
1,3,1,0,353783484,0,0,0,3,2122,0,18/05/24
16,59,16,0,353783484,0,0.0625,1,3.6875,6.53912E+12,1250,18/05/24
2,144,2,0,353783484,0,1,2,72,DSA_Laminate Flooring,1251,18/05/24
2,6,2,0,353783484,0,0,0,3,FBAd,0,18/05/24
27,276,25,0,353783484,0,0.62962963,17,10.22222222,Geo Fencing | June 2023,3945,18/05/24
47,365,39,0,353783484,0,0.617021277,29,7.765957447,GTA Search,4414,18/05/24
6,46,6,0,353783484,0,0.666666667,4,7.666666667,Laminate Flooring - GTA,659,18/05/24
1,2,1,0,353783484,0,0,0,2,Remarketing | Sep 2023,0,18/05/24
120,432,114,0,353783484,0,0.216666667,26,3.6,(direct),2008,19/05/24
418,1917,395,0,353783484,0,0.645933014,270,4.586124402,(organic),22791,19/05/24
22,85,21,0,353783484,0,0.181818182,4,3.863636364,(referral),433,19/05/24
15,48,15,0,353783484,0,0.133333333,2,3.2,6.53912E+12,6,19/05/24
4,32,3,0,353783484,0,0.75,3,8,DSA_Laminate Flooring,225,19/05/24
43,306,40,0,353783484,0,0.720930233,31,7.11627907,Geo Fencing | June 2023,5276,19/05/24
46,487,41,0,353783484,0,0.782608696,36,10.58695652,GTA Search,5265,19/05/24
7,79,7,0,353783484,0,1,7,11.28571429,Laminate Flooring - GTA,615,19/05/24
134,509,130,0,353783484,0,0.186567164,25,3.798507463,(direct),1793,20/05/24
440,2104,410,0,353783484,0,0.609090909,268,4.781818182,(organic),25114,20/05/24
20,67,20,0,353783484,0,0.4,8,3.35,(referral),94,20/05/24
1,3,1,0,353783484,0,0,0,3,2122,0,20/05/24
15,49,15,0,353783484,0,0.066666667,1,3.266666667,6.53912E+12,40,20/05/24
4,33,3,0,353783484,0,1,4,8.25,DSA_Laminate Flooring,149,20/05/24
22,217,19,0,353783484,0,0.636363636,14,9.863636364,Geo Fencing | June 2023,1777,20/05/24
35,468,35,0,353783484,0,0.685714286,24,13.37142857,GTA Search,6293,20/05/24
7,54,6,0,353783484,0,0.714285714,5,7.714285714,Laminate Flooring - GTA,853,20/05/24
16,205,14,0,353783484,0,0.75,12,12.8125,Remarketing | Sep 2023,2461,20/05/24
125,597,111,0,353783484,0,0.336,42,4.776,(direct),6330,21/05/24
3,4,3,0,353783484,0,0,0,1.333333333,(not set),345,21/05/24
470,2548,423,0,353783484,0,0.621276596,292,5.421276596,(organic),29100,21/05/24
23,136,22,0,353783484,0,0.260869565,6,5.913043478,(referral),847,21/05/24
9,27,9,0,353783484,0,0,0,3,6.53912E+12,0,21/05/24
4,32,4,0,353783484,0,0.75,3,8,DSA_Laminate Flooring,162,21/05/24
2,6,2,0,353783484,0,0,0,3,FBAd,0,21/05/24
28,160,21,0,353783484,0,0.607142857,17,5.714285714,Geo Fencing | June 2023,1054,21/05/24
71,578,65,0,353783484,0,0.690140845,49,8.14084507,GTA Search,4674,21/05/24
4,15,4,0,353783484,0,0.75,3,3.75,Laminate Flooring - GTA,154,21/05/24
22,149,21,0,353783484,0,0.590909091,13,6.772727273,Remarketing | Sep 2023,2016,21/05/24
62,291,57,0,353783484,0,0.35483871,22,4.693548387,(direct),2398,22/05/24
3,5,3,0,353783484,0,0,0,1.666666667,(not set),63,22/05/24
466,2368,424,0,353783484,0,0.628755365,293,5.081545064,(organic),24914,22/05/24
5,35,5,0,353783484,0,0.8,4,7,(referral),657,22/05/24
1,3,1,0,353783484,0,0,0,3,2122,0,22/05/24
10,33,10,0,353783484,0,0.1,1,3.3,6.53912E+12,7,22/05/24
3,17,3,0,353783484,0,0.666666667,2,5.666666667,DSA_Laminate Flooring,49,22/05/24
3,9,3,0,353783484,0,0,0,3,FBAd,0,22/05/24
30,159,27,0,353783484,0,0.633333333,19,5.3,Geo Fencing | June 2023,1067,22/05/24
54,572,47,0,353783484,0,0.722222222,39,10.59259259,GTA Search,5122,22/05/24
5,29,5,0,353783484,0,1,5,5.8,Laminate Flooring - GTA,220,22/05/24
14,101,10,0,353783484,0,0.642857143,9,7.214285714,Remarketing | Sep 2023,773,22/05/24
104,502,88,0,353783484,0,0.432692308,45,4.826923077,(direct),4695,23/05/24
495,2408,455,0,353783484,0,0.62020202,307,4.864646465,(organic),30022,23/05/24
11,52,10,0,353783484,0,0.272727273,3,4.727272727,(referral),508,23/05/24
10,31,10,0,353783484,0,0.1,1,3.1,6.53912E+12,29,23/05/24
8,24,8,0,353783484,0,0,0,3,FBAd,0,23/05/24
34,340,26,0,353783484,0,0.705882353,24,10,Geo Fencing | June 2023,2879,23/05/24
50,421,48,0,353783484,0,0.78,39,8.42,GTA Search,4693,23/05/24
5,35,4,0,353783484,0,0.4,2,7,Laminate Flooring - GTA,411,23/05/24
15,162,14,0,353783484,0,0.733333333,11,10.8,Remarketing | Sep 2023,1963,23/05/24
56,342,51,0,353783484,0,0.357142857,20,6.107142857,(direct),3659,24/05/24
444,2385,394,0,353783484,0,0.578828829,257,5.371621622,(organic),23995,24/05/24
22,133,19,0,353783484,0,0.590909091,13,6.045454545,(referral),2176,24/05/24
1,3,1,0,353783484,0,0,0,3,2122,0,24/05/24
13,38,13,0,353783484,0,0.153846154,2,2.923076923,6.53912E+12,28,24/05/24
1,8,1,0,353783484,0,1,1,8,DSA_Laminate Flooring,106,24/05/24
5,15,5,0,353783484,0,0,0,3,FBAd,0,24/05/24
32,218,28,0,353783484,0,0.59375,19,6.8125,Geo Fencing | June 2023,1911,24/05/24
50,473,46,0,353783484,0,0.7,35,9.46,GTA Search,3535,24/05/24
7,97,5,0,353783484,0,0.857142857,6,13.85714286,Laminate Flooring - GTA,912,24/05/24
8,77,6,0,353783484,0,0.875,7,9.625,Remarketing | Sep 2023,356,24/05/24
82,683,69,0,353783484,0,0.5,41,8.329268293,(direct),7804,25/05/24
1,1,1,0,353783484,0,0,0,1,(not set),0,25/05/24
475,2351,439,0,353783484,0,0.656842105,312,4.949473684,(organic),25781,25/05/24
4,19,4,0,353783484,0,0.5,2,4.75,(referral),158,25/05/24
15,48,15,0,353783484,0,0.2,3,3.2,6.53912E+12,99,25/05/24
4,33,4,0,353783484,0,1,4,8.25,DSA_Laminate Flooring,155,25/05/24
32,213,28,0,353783484,0,0.625,20,6.65625,Geo Fencing | June 2023,2523,25/05/24
53,388,50,0,353783484,0,0.754716981,40,7.320754717,GTA Search,3264,25/05/24
1,38,1,0,353783484,0,1,1,38,Laminate Flooring - GTA,199,25/05/24
6,23,4,0,353783484,0,0.333333333,2,3.833333333,Remarketing | Sep 2023,112,25/05/24
52,212,47,0,353783484,0,0.346153846,18,4.076923077,(direct),984,26/05/24
1,1,1,0,353783484,0,0,0,1,(not set),257,26/05/24
456,2530,428,0,353783484,0,0.635964912,290,5.548245614,(organic),34104,26/05/24
2,9,2,0,353783484,0,0.5,1,4.5,(referral),26,26/05/24
2,7,2,0,353783484,0,0,0,3.5,2122,1,26/05/24
24,72,24,0,353783484,0,0.041666667,1,3,6.53912E+12,14,26/05/24
3,59,2,0,353783484,0,0.666666667,2,19.66666667,DSA_Laminate Flooring,938,26/05/24
32,400,26,0,353783484,0,0.625,20,12.5,Geo Fencing | June 2023,4092,26/05/24
36,238,34,0,353783484,0,0.722222222,26,6.611111111,GTA Search,1745,26/05/24
1,10,1,0,353783484,0,1,1,10,Laminate Flooring - GTA,213,26/05/24
5,25,4,0,353783484,0,0.6,3,5,Remarketing | Sep 2023,123,26/05/24
65,304,55,0,353783484,0,0.323076923,21,4.676923077,(direct),1565,27/05/24
3,11,3,0,353783484,0,0,0,3.666666667,(not set),111,27/05/24
565,2932,525,0,353783484,0,0.663716814,375,5.189380531,(organic),34286,27/05/24
10,60,7,0,353783484,0,0.6,6,6,(referral),723,27/05/24
26,78,26,0,353783484,0,0.038461538,1,3,6.53912E+12,1,27/05/24
6,35,4,0,353783484,0,0.666666667,4,5.833333333,DSA_Laminate Flooring,69,27/05/24
3,9,3,0,353783484,0,0,0,3,FBAd,0,27/05/24
48,578,39,0,353783484,0,0.75,36,12.04166667,Geo Fencing | June 2023,5168,27/05/24
56,473,52,0,353783484,0,0.732142857,41,8.446428571,GTA Search,6290,27/05/24
2,13,2,0,353783484,0,1,2,6.5,Laminate Flooring - GTA,340,27/05/24
21,342,20,0,353783484,0,0.904761905,19,16.28571429,Remarketing | Sep 2023,3994,27/05/24
60,337,59,0,353783484,0,0.516666667,31,5.616666667,(direct),1639,28/05/24
4,15,4,0,353783484,0,0.25,1,3.75,(not set),1,28/05/24
595,3207,556,0,353783484,0,0.672268908,400,5.389915966,(organic),37860,28/05/24
9,77,8,0,353783484,0,0.666666667,6,8.555555556,(referral),506,28/05/24
20,64,20,0,353783484,0,0.1,2,3.2,6.53912E+12,93,28/05/24
6,28,6,0,353783484,0,0.333333333,2,4.666666667,DSA_Laminate Flooring,32,28/05/24
2,8,2,0,353783484,0,0.5,1,4,FBAd,0,28/05/24
35,348,28,0,353783484,0,0.742857143,26,9.942857143,Geo Fencing | June 2023,3945,28/05/24
68,661,52,0,353783484,0,0.632352941,43,9.720588235,GTA Search,8233,28/05/24
5,46,5,0,353783484,0,0.8,4,9.2,Laminate Flooring - GTA,993,28/05/24
10,144,8,0,353783484,0,0.7,7,14.4,Remarketing | Sep 2023,2255,28/05/24
74,429,65,0,353783484,0,0.405405405,30,5.797297297,(direct),2995,29/05/24
5,12,5,0,353783484,0,0,0,2.4,(not set),304,29/05/24
555,2698,512,0,353783484,0,0.641441441,356,4.861261261,(organic),30686,29/05/24
10,122,9,0,353783484,0,0.8,8,12.2,(referral),764,29/05/24
1,3,1,0,353783484,0,0,0,3,2122,0,29/05/24
21,63,21,0,353783484,0,0.047619048,1,3,6.53912E+12,0,29/05/24
4,37,2,0,353783484,0,1,4,9.25,DSA_Laminate Flooring,188,29/05/24
20,60,20,0,353783484,0,0,0,3,FBAd,0,29/05/24
53,415,43,0,353783484,0,0.641509434,34,7.830188679,Geo Fencing | June 2023,3147,29/05/24
50,392,48,0,353783484,0,0.68,34,7.84,GTA Search,4340,29/05/24
1,4,1,0,353783484,0,1,1,4,Laminate Flooring - GTA,33,29/05/24
9,65,7,0,353783484,0,0.555555556,5,7.222222222,Remarketing | Sep 2023,407,29/05/24
59,298,54,0,353783484,0,0.355932203,21,5.050847458,(direct),2001,30/05/24
3,41,3,0,353783484,0,0,0,13.66666667,(not set),392,30/05/24
528,2606,483,0,353783484,0,0.636363636,336,4.935606061,(organic),29919,30/05/24
10,74,8,0,353783484,0,0.7,7,7.4,(referral),1089,30/05/24
17,50,17,0,353783484,0,0,0,2.941176471,6.53912E+12,1,30/05/24
4,26,3,0,353783484,0,0.5,2,6.5,DSA_Laminate Flooring,444,30/05/24
31,93,31,0,353783484,0,0,0,3,FBAd,0,30/05/24
28,200,22,0,353783484,0,0.607142857,17,7.142857143,Geo Fencing | June 2023,1193,30/05/24
49,411,45,0,353783484,0,0.530612245,26,8.387755102,GTA Search,3351,30/05/24
3,13,3,0,353783484,0,0.666666667,2,4.333333333,Laminate Flooring - GTA,47,30/05/24
23,179,20,0,353783484,0,0.652173913,15,7.782608696,Remarketing | Sep 2023,2595,30/05/24
78,451,70,0,353783484,0,0.397435897,31,5.782051282,(direct),2527,31/05/24
0,3520,109,0,353783484,0,0,0,0,(not set),58178,31/05/24
472,2338,445,0,353783484,0,0.63559322,300,4.953389831,(organic),28888,31/05/24
8,29,6,0,353783484,0,0.5,4,3.625,(referral),112,31/05/24
21,63,21,0,353783484,0,0.047619048,1,3,6.53912E+12,7,31/05/24
2,28,2,0,353783484,0,1,2,14,DSA_Laminate Flooring,501,31/05/24
10,30,10,0,353783484,0,0,0,3,FBAd,0,31/05/24
22,147,22,0,353783484,0,0.772727273,17,6.681818182,Geo Fencing | June 2023,1705,31/05/24
33,330,31,0,353783484,0,0.606060606,20,10,GTA Search,3050,31/05/24
8,48,6,0,353783484,0,0.5,4,6,Laminate Flooring - GTA,563,31/05/24
17,83,10,0,353783484,0,0.588235294,10,4.882352941,Remarketing | Sep 2023,1218,31/05/24
40,318,38,0,353783484,0,0.55,22,7.95,(direct),2681,01/06/24
2,7,2,0,353783484,0,0.5,1,3.5,(not set),89,01/06/24
428,2168,395,0,353783484,0,0.647196262,277,5.065420561,(organic),26867,01/06/24
7,40,7,0,353783484,0,0.714285714,5,5.714285714,(referral),380,01/06/24
2,6,2,0,353783484,0,0,0,3,2122,0,01/06/24
16,49,16,0,353783484,0,0.0625,1,3.0625,6.53912E+12,0,01/06/24
3,15,2,0,353783484,0,0.666666667,2,5,DSA_Laminate Flooring,52,01/06/24
2,6,2,0,353783484,0,0,0,3,FBAd,0,01/06/24
23,193,22,0,353783484,0,0.782608696,18,8.391304348,Geo Fencing | June 2023,2646,01/06/24
50,325,48,0,353783484,0,0.56,28,6.5,GTA Search,1743,01/06/24
8,41,8,0,353783484,0,0.5,4,5.125,Laminate Flooring - GTA,469,01/06/24
8,68,5,0,353783484,0,0.625,5,8.5,Remarketing | Sep 2023,941,01/06/24
53,314,46,0,353783484,0,0.471698113,25,5.924528302,(direct),2933,02/06/24
1,1,1,0,353783484,0,0,0,1,(not set),57,02/06/24
472,2163,436,0,353783484,0,0.610169492,288,4.582627119,(organic),24635,02/06/24
7,49,6,0,353783484,0,0.571428571,4,7,(referral),426,02/06/24
1,3,1,0,353783484,0,0,0,3,2122,0,02/06/24
22,79,21,0,353783484,0,0.090909091,2,3.590909091,6.53912E+12,204,02/06/24
6,18,6,0,353783484,0,0,0,3,FBAd,0,02/06/24
23,117,22,0,353783484,0,0.652173913,15,5.086956522,Geo Fencing | June 2023,1702,02/06/24
54,470,53,0,353783484,0,0.759259259,41,8.703703704,GTA Search,4260,02/06/24
4,15,4,0,353783484,0,0.75,3,3.75,Laminate Flooring - GTA,429,02/06/24
7,41,5,0,353783484,0,0.714285714,5,5.857142857,Remarketing | Sep 2023,554,02/06/24
70,323,64,0,353783484,0,0.471428571,33,4.614285714,(direct),2219,03/06/24
1,3,1,0,353783484,0,0,0,3,(not set),10,03/06/24
568,2798,528,0,353783484,0,0.625,355,4.926056338,(organic),30969,03/06/24
8,53,6,0,353783484,0,0.875,7,6.625,(referral),612,03/06/24
22,66,22,0,353783484,0,0,0,3,6.53912E+12,0,03/06/24
5,59,5,0,353783484,0,1,5,11.8,DSA_Laminate Flooring,674,03/06/24
4,12,4,0,353783484,0,0,0,3,FBAd,0,03/06/24
40,477,35,0,353783484,0,0.775,31,11.925,Geo Fencing | June 2023,5684,03/06/24
58,461,54,0,353783484,0,0.672413793,39,7.948275862,GTA Search,4792,03/06/24
9,52,8,0,353783484,0,0.666666667,6,5.777777778,Laminate Flooring - GTA,259,03/06/24
12,199,11,0,353783484,0,0.916666667,11,16.58333333,Remarketing | Sep 2023,2723,03/06/24
69,564,61,0,353783484,0,0.52173913,36,8.173913043,(direct),4955,04/06/24
7,7,7,0,353783484,0,0,0,1,(not set),437,04/06/24
520,2643,482,0,353783484,0,0.671153846,349,5.082692308,(organic),36747,04/06/24
68,233,67,0,353783484,0,0.102941176,7,3.426470588,(referral),487,04/06/24
23,68,23,0,353783484,0,0,0,2.956521739,6.53912E+12,0,04/06/24
6,59,6,0,353783484,0,0.833333333,5,9.833333333,DSA_Laminate Flooring,509,04/06/24
42,241,34,0,353783484,0,0.619047619,26,5.738095238,Geo Fencing | June 2023,2614,04/06/24
55,395,50,0,353783484,0,0.672727273,37,7.181818182,GTA Search,5019,04/06/24
5,23,5,0,353783484,0,0.4,2,4.6,Laminate Flooring - GTA,128,04/06/24
26,340,24,0,353783484,0,0.807692308,21,13.07692308,Remarketing | Sep 2023,4224,04/06/24
62,478,56,0,353783484,0,0.548387097,34,7.709677419,(direct),3580,05/06/24
2,2,2,0,353783484,0,0,0,1,(not set),86,05/06/24
486,2275,452,0,353783484,0,0.650205761,316,4.681069959,(organic),25768,05/06/24
51,247,48,0,353783484,0,0.31372549,16,4.843137255,(referral),1831,05/06/24
20,60,20,0,353783484,0,0.05,1,3,6.53912E+12,0,05/06/24
1,3,1,0,353783484,0,0,0,3,DSA_Laminate Flooring,0,05/06/24
4,12,4,0,353783484,0,0,0,3,FBAd,0,05/06/24
30,339,28,0,353783484,0,0.666666667,20,11.3,Geo Fencing | June 2023,5278,05/06/24
44,405,39,0,353783484,0,0.727272727,32,9.204545455,GTA Search,6771,05/06/24
5,20,5,0,353783484,0,0.6,3,4,Laminate Flooring - GTA,61,05/06/24
12,90,10,0,353783484,0,0.75,9,7.5,Remarketing | Sep 2023,820,05/06/24
80,438,62,0,353783484,0,0.4625,37,5.475,(direct),3136,06/06/24
2,13,2,0,353783484,0,0,0,6.5,(not set),166,06/06/24
483,2841,454,0,353783484,0,0.670807453,324,5.881987578,(organic),32400,06/06/24
27,212,27,0,353783484,0,0.703703704,19,7.851851852,(referral),3190,06/06/24
25,75,25,0,353783484,0,0.08,2,3,6.53912E+12,1,06/06/24
1,10,1,0,353783484,0,1,1,10,DSA_Laminate Flooring,33,06/06/24
6,18,6,0,353783484,0,0,0,3,FBAd,0,06/06/24
38,366,35,0,353783484,0,0.657894737,25,9.631578947,Geo Fencing | June 2023,3162,06/06/24
68,537,58,0,353783484,0,0.617647059,42,7.897058824,GTA Search,5195,06/06/24
6,48,6,0,353783484,0,1,6,8,Laminate Flooring - GTA,376,06/06/24
10,45,8,0,353783484,0,0.7,7,4.5,Remarketing | Sep 2023,379,06/06/24
74,525,63,0,353783484,0,0.459459459,34,7.094594595,(direct),3197,07/06/24
3,29,3,0,353783484,0,0,0,9.666666667,(not set),430,07/06/24
514,2837,462,0,353783484,0,0.659533074,339,5.519455253,(organic),37155,07/06/24
14,197,13,0,353783484,0,0.571428571,8,14.07142857,(referral),1411,07/06/24
14,40,14,0,353783484,0,0.071428571,1,2.857142857,6.53912E+12,0,07/06/24
5,36,5,0,353783484,0,0.8,4,7.2,DSA_Laminate Flooring,355,07/06/24
10,30,10,0,353783484,0,0,0,3,FBAd,0,07/06/24
47,319,41,0,353783484,0,0.638297872,30,6.787234043,Geo Fencing | June 2023,3045,07/06/24
48,345,41,0,353783484,0,0.583333333,28,7.1875,GTA Search,2280,07/06/24
3,47,3,0,353783484,0,1,3,15.66666667,Laminate Flooring - GTA,512,07/06/24
13,69,12,0,353783484,0,0.615384615,8,5.307692308,Remarketing | Sep 2023,564,07/06/24
